,source_term,mapped_term,confidence_score
207,start,lastdayoffset,0.6015902552111395
208,start,timelink,0.5903335809707642
209,status,destinationstop,0.5749413967132568
210,status,vehiclemodeid,0.5673189163208008
211,status,directiontypeold,0.5665879845619202
212,stoparea,stoparea,0.6718317420737258
213,stoparea,stop-use-type),0.6493565756113138
214,stoparea,vehicle,0.6470606143657978
215,stopareaid,destinationstop,0.6386740954954233
216,stopareaid,passengerjourney,0.6334690856933594
217,stopareaid,canalight,0.6319441544382196
218,stopplace,route,0.6887536209620787
219,stopplace,stopplace,0.6876710974651834
220,stopplace,stopuse,0.6640248715298848
221,stopplaceaccesstypeid,stopuse,0.6409015865116329
222,stopplaceaccesstypeid,destinationstop,0.6352931231987186
223,stopplaceaccesstypeid,scheduledstoppoint,0.6339938105369101
224,stopplaceid,stopuse,0.660220903219636
225,stopplaceid,vehiclejourneypart,0.6522934996051553
226,stopplaceid,destinationstop,0.6514631597007193
227,stopplacename,waitpoint,0.621619280646829
228,stopplacename,layover,0.6101891528600933
229,stopplacename,requeststop,0.6085101318359375
230,stopplacetypeid,stopuse,0.6410877054387872
231,stopplacetypeid,in,0.6361518303553263
232,stopplacetypeid,destinationstop,0.6339280870225694
233,text,runtime,0.564784950680203
234,text,flexible,0.5600193738937378
235,text,timinglinkinjourneypattern,0.5545773983001709
236,trainpathtypeid,vehiclemodeid,0.6351444824882175
237,trainpathtypeid,passingtimetimingpoint,0.6295081577943952
238,trainpathtypeid,inlinksequence,0.6137261284722222
239,typeid,startingat,0.6526345097741415
240,typeid,at,0.6463042894999186
241,typeid,defaultinterchange,0.6428166831411967
242,value,inlinksequence,0.6200295699270149
243,value,vehiclepassingtime,0.6128777265548706
244,value,scheduledstoppoint,0.6128615736961365
245,vehicle,vehicle,0.7008148042282255
246,vehicle,vehiclejourneys,0.6663197349099552
247,vehicle,vehiclemode,0.6345717112223307
248,vehicleaccess,vehiclejourneys,0.6866273880004883
249,vehicleaccess,vehicle,0.6860200192727107
250,vehicleaccess,vehicle,0.6713323593139648
251,vehicleaccessareatypeid,defaultinterchange,0.6340255248240936
252,vehicleaccessareatypeid,startingat,0.6140793845767066
253,vehicleaccessareatypeid,vehiclemodeid,0.6079632568359375
254,vehicleid,runtime,0.6101866076069493
255,vehicleid,flexible,0.5830602645874023
256,vehicleid,requeststop,0.5802346431847775
257,vehiclerampsuitable,layover,0.6355534791946411
258,vehiclerampsuitable,headway,0.6105623360139778
259,vehiclerampsuitable,arrivaltime,0.5994353771209717
260,waitingtimetypeid,journeypatternruntime,0.6446721307162581
261,waitingtimetypeid,trip,0.6305629328677529
262,waitingtimetypeid,passingtimetimingpoint,0.6283864974975586
263,wheelchairoverallchangetime,arrivaltime,0.6259798826994719
264,wheelchairoverallchangetime,departuretime,0.6237150828043619
265,wheelchairoverallchangetime,time,0.6209250963651217
266,widthpos,bordercrossing,0.6183912754058838
267,widthpos,maximumheadwayinterval,0.5940745217459542
268,widthpos,minimumheadwayinterval,0.5902702175841039
