,source_term,mapped_term,confidence_score
384,wireelement,refitineraryofferitem,0.5911002159118652
385,wirejunction,nextroutelink,0.6158871650695801
386,wirejunction,messagetype,0.5925483107566833
387,wirejunction,globalquotation,0.5823396444320679
388,zone,preferredcarriertype,0.5902621746063232
389,zone,endpoint,0.5724837779998779
390,zone,seattype,0.5706899762153625
391,zoneref,refitineraryofferitem,0.7342524961991743
392,zoneref,reftransportserviceprovider,0.7154763539632162
393,zoneref,reftoifresourceapproval,0.7128525513869065
394,zones,urbantransport,0.5185671448707581
395,zones,ifuser,0.5155889391899109
396,zones,userrole,0.5155889391899109
